time,e2sp_co,e2sp_co_2,e2sp_co_3,e2sp_co_4,e2sp_co_ae,e2sp_co_we,e2sp_no2,e2sp_no2_2,e2sp_no2_3,e2sp_no2_ae,e2sp_no2_we,e2sp_ox,e2sp_ox_2,e2sp_ox_3,e2sp_ox_4,e2sp_ox_ae,e2sp_ox_we,e2sp_so2,e2sp_so2_2,e2sp_so2_3,e2sp_so2_ae,e2sp_so2_we,e2sp_temp,e2sp_umid,iag_ambienttemp,iag_co,iag_internalrh,iag_internaltemp,iag_no,iag_no2,iag_nox,iag_o3,iag_so2,pin_umid,pin_temp
2023-06-02 03:45:00,12.56243026617795,4.75606947796868,10.300850980819451,,0.2861514389514923,0.34675306081771845,,,,0.2269104793667793,0.23480892181396484,7.904350604111309,7.89289353636525,8.972496493681394,6.119484471299341,0.23517272621393198,0.2385017946362495,13.0053220288506,10.273190570464799,6.13064297314347,0.3290647566318512,0.3504190444946289,15.7,90.30000000000001,,,,,,,,,,84.0,15.825000000000001
2023-06-02 03:50:00,14.9726828267751,7.13519009566712,9.673622343212715,,0.2859845459461212,0.355335384607315,,,,0.2270712107419967,0.2352597713470459,6.81738902776534,6.80610814062301,8.957038622421859,6.16675642212221,0.2352777123451233,0.2385979741811752,12.9860553412601,10.4019450300432,6.37215140222132,0.3298197388648987,0.3515711426734924,15.7,90.7,,,,,,,,,,84.0,15.816666666666666
2023-06-02 03:55:00,13.71719226364255,5.90760153635754,9.046393705605979,,0.28613412380218506,0.3509275317192077,,,,0.22709471732378,0.23500160872936243,7.87323907487187,5.938399381965263,8.941580751162325,7.222506007538335,0.2352529987692833,0.23882096260786057,13.21968807845275,10.687403144585799,6.61365983129917,0.3296310007572174,0.351946696639061,15.75,90.30000000000001,,,,,,,,,,84.0,15.808333333333334
2023-06-02 04:00:00,12.46170170051,4.68001297704796,8.419165067999245,,0.2862837016582489,0.3465196788311004,,,,0.2271182239055633,0.234743446111679,8.9290891219784,5.070690623307517,8.92612287990279,8.27825559295446,0.2352282851934433,0.2390439510345459,13.4533208156454,10.9728612591284,6.85516826037702,0.3294422626495361,0.3523222506046295,15.8,89.9,,,,,,,,,,86.0,15.8
2023-06-02 04:05:00,25.180873135233,1.80696886319519,7.79193643039251,,0.2898781597614288,0.3962847292423248,,,,0.2272838950157165,0.2361675202846527,4.21391911771979,4.20298186464977,4.21157287298273,35.6411891759343,0.2354824841022491,0.2390058934688568,1.39041436294029,11.258319373671,7.31896433336981,0.3295049667358398,0.3537299633026123,15.9,89.5,,,,,,,,,,86.0,15.775
2023-06-02 04:10:00,26.18964069802565,1.905428724443165,8.76501099137235,,0.2897485941648483,0.3998169898986816,,,,0.22726926207542414,0.23643814027309415,12.496981097081594,3.1347453163178196,3.14320975657328,24.95485326936165,0.2353161424398422,0.23898246139287946,1.3956353187561001,6.19614612130693,7.359033041986921,0.32944628596305847,0.35378748178482056,15.9,89.65,,,,,,,,,,86.0,15.75
2023-06-02 04:15:00,27.1984082608183,2.00388858569114,9.73808555235219,,0.2896190285682678,0.4033492505550384,,,,0.2272546291351318,0.2367087602615356,20.7800430764434,2.06650876798587,2.07484664016383,14.268517362789,0.2351498007774353,0.2389590293169021,1.40085627457191,1.13397286894286,7.39910175060403,0.3293876051902771,0.3538450002670288,15.9,89.8,,,,,,,,,,86.0,15.725000000000001
2023-06-02 04:20:00,19.4689296493845,21.78244722850062,9.185093869668572,,0.28848299384117126,0.37415520846843714,,,,0.2271230816841125,0.23531986773014063,17.252304136086103,3.214295973853927,6.785055490060715,12.55775294084315,0.23506341874599457,0.238958328962326,7.503181067828455,6.048924880215679,7.211927751014965,0.32945698499679565,0.3533715754747391,15.850000000000001,89.85,,,,,,,,,,86.0,15.700000000000001
2023-06-02 04:25:00,11.7394510379507,41.5610058713101,8.632102186984952,,0.2873469591140747,0.3449611663818359,,,,0.2269915342330932,0.2339309751987457,13.72456519572881,4.362083179721985,11.4952643399576,10.8469885188973,0.2349770367145538,0.2389576286077499,13.605505861085,10.9638768914885,7.0247537514259,0.3295263648033142,0.3528981506824493,15.8,89.9,,,,,,,,,,86.0,15.675
2023-06-02 04:30:00,13.83587611279865,24.952754593861442,8.079110504301333,,0.28733503818511963,0.35255926847457886,,,,0.2269665896892547,0.23455034196376795,10.196826255371514,5.509870385590041,9.08064482283866,8.432541346428046,0.23508302867412567,0.23865190893411636,7.471472218940975,10.86844019513995,6.930429401068845,0.32962900400161743,0.35272724926471705,15.8,90.1,,,,,,,,,,86.0,15.65
